Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Item_Outlet_Sales,Item_Visibility_MeanRatio,Outlet_Years,Outlet,Item_Fat_Content_Low Fat,Item_Fat_Content_Non-Edible,Item_Fat_Content_Regular,Outlet_Location_Type_Tier 1,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Outlet_Size_High,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Item_Category_Drink,Item_Category_Food,Item_Category_Non-consumable
DRL49,13.15,0.056418354000000004,142.4812,OUT035,2422.1804,0.8745633899341273,9,6,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
FDK26,5.46,0.032227432,186.824,OUT049,1864.24,0.959623290302179,14,9,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
FDT14,12.792854228644991,0.127108578,120.744,OUT027,2756.4120000000003,0.8704928793012564,28,5,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
FDW19,12.35,0.064441812,110.95700000000001,OUT010,219.71400000000003,1.4641166682232885,15,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
FDF22,6.865,0.057152139000000005,211.8218,OUT017,4915.6014,0.8796766093036218,6,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
NCQ43,17.75,0.11147467,108.0912,OUT049,1637.868,1.062293451685877,14,9,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
NCA42,12.792854228644991,0.028410335,158.0604,OUT027,4595.3516,1.1661928390437653,28,5,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
FDG08,12.792854228644991,0.28952283300000003,172.0764,OUT019,171.7764,1.8003477860808208,28,4,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
NCP17,19.35,0.021579142444444442,65.3168,OUT010,191.7504,1.0,15,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
FDS19,13.8,0.06420727700000001,76.0012,OUT046,1214.4192,1.0369600312466791,16,8,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
DRQ35,9.3,0.042463728,121.9388,OUT018,1114.5492,0.9260469312500904,4,3,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
FDR25,17.0,0.139521931,266.8884,OUT046,5034.7796,0.9990697526908913,16,8,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
NCB43,20.2,0.09638292600000001,187.1898,OUT013,2993.4368,1.0,26,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
FDQ28,14.0,0.060768862,154.8656,OUT017,1390.1904,0.9643770903804444,6,2,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDK24,9.195,0.101294945,46.2744,OUT046,1086.5856,1.1608871489752757,16,8,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
NCN06,8.39,0.120474481,165.5868,OUT035,1965.4416,0.9294568180037016,9,6,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
FDS08,5.735,0.05695045,177.937,OUT035,1587.933,0.8745633966780049,9,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDP27,8.155,0.119351235,190.153,OUT013,4933.5779999999995,0.8740008622194745,26,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDE11,17.7,0.226122963,185.7924,OUT010,370.1848,1.774534620817244,15,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
NCX30,16.7,0.026620627,249.2776,OUT046,4210.5192,1.0247665813211215,16,8,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
DRI51,17.25,0.042480566,173.4764,OUT017,2404.8696,1.0428255117152323,6,2,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
FDH31,12.792854228644991,0.0142914676,98.2042,OUT019,198.4084,1.0,28,4,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
FDR19,13.5,0.159720671,147.6102,OUT046,4082.6856,0.8747287922221662,16,8,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
FDJ04,18.0,0.124348482,118.3124,OUT013,948.0992,0.9982383457027507,26,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDP01,20.75,0.063684145,151.7682,OUT017,1372.2138,0.9348909800112872,6,2,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDY35,17.6,0.016092971,45.8402,OUT018,1102.5648,0.878292061436501,4,3,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
DRC36,13.0,0.0469324802,173.6054,OUT013,1751.0539999999999,1.0,26,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
FDZ55,6.055,0.025552424,158.49200000000002,OUT017,3994.8,1.0047208800468863,6,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDD11,12.85,0.030591255,251.40400000000002,OUT013,2277.036,1.1596602553450193,26,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
NCJ29,10.6,0.035336287,87.0224,OUT018,1193.1136,1.0031395370957856,4,3,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
FDI52,18.7,0.104658344,121.2072,OUT035,1470.0864,0.9988808344297301,9,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
NCF06,6.235,0.020198353999999998,257.9962,OUT046,517.9924,0.9296325942942888,16,8,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
FDG16,15.25,0.08981680800000001,217.3192,OUT046,5608.6992,0.9222899137697427,16,8,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDX07,19.2,0.022954443999999997,184.495,OUT049,4028.09,1.287092581906336,14,9,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
FDR14,11.65,0.174049032,52.9298,OUT046,647.1576,0.8747287923601522,16,8,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDV36,18.7,0.044024163,125.902,OUT010,126.50200000000001,1.6043357589140372,15,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
NCP14,8.275,0.110739031,103.3306,OUT018,2404.2038,0.9334195337416527,4,3,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
FDJ12,8.895,0.039008625,209.0296,OUT013,2285.0256,0.9288589823623281,26,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDL46,20.35,0.054277132,117.3466,OUT018,824.9262,0.9626267054075693,4,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDL21,15.85,0.0071609080000000006,39.348,OUT045,719.064,0.9241603474723507,11,7,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
NCA30,19.0,0.129226104,190.5872,OUT013,1890.872,1.0358550563953632,26,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
NCN26,10.85,0.024495556999999998,119.0808,OUT013,2343.616,1.0,26,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
FDJ10,5.095,0.129479176,139.7838,OUT035,1264.3542,0.8745633870025413,9,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
NCE18,10.0,0.021512619,247.775,OUT018,3745.125,1.1465472553299514,4,3,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
FDW21,5.34,0.0059589180000000005,101.6358,OUT013,1709.1086,1.1230181538149178,26,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDA55,17.2,0.056941603,222.5088,OUT013,5369.0112,0.9215224143083849,26,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
NCX30,12.792854228644991,0.026491715,247.2776,OUT027,6191.94,1.0198040870293354,28,5,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
FDA20,12.792854228644991,0.066298469,186.824,OUT027,6338.416,0.9942317070834876,28,5,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
FDT20,10.5,0.041360997000000004,39.5164,OUT013,926.7936,0.9288589867472181,26,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDR11,10.5,0.142759833,159.3578,OUT049,3048.6982,0.9310779326931684,14,9,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
FDU26,16.7,0.042792567999999996,118.6782,OUT018,1549.3166,0.8782920738024829,4,3,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
NCY54,8.43,0.17769484600000002,171.1422,OUT046,2586.633,0.929632602567726,16,8,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
FDP26,7.785,0.139552827,105.6306,OUT046,418.1224,1.1595535855569503,16,8,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDK58,11.35,0.045052492,102.6016,OUT049,3137.2496,1.1618202240517645,14,9,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
NCK53,11.6,0.037581243,98.9042,OUT046,1488.0629999999999,0.9581336347487718,16,8,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
FDY52,6.365,0.007342171,59.9536,OUT013,980.0576,1.0599396951380116,26,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
NCU30,5.11,0.034945416,161.121,OUT045,2609.936,1.1749223330686314,11,7,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
NCA18,10.1,0.056030907000000005,115.1492,OUT013,1737.7379999999998,0.9288589790672777,26,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
FDX40,12.85,0.099553084,40.0164,OUT017,1312.9576,0.9639830403540073,6,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDX13,7.725,0.04778295900000001,249.1092,OUT046,2490.092,0.9590984360182774,16,8,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDK36,12.792854228644991,0.007180374000000001,47.4034,OUT027,631.8442,1.0321818067195372,28,5,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
NCP55,12.792854228644991,0.019592289,56.9614,OUT019,221.0456,1.999051342099012,28,4,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
FDO56,12.792854228644991,0.078758649,116.3808,OUT019,234.3616,1.5315371941587743,28,4,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
NCT06,17.1,0.037679787222222226,167.0842,OUT018,1326.2736,1.0,4,3,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
FDX45,12.792854228644991,0.18358896,154.66299999999998,OUT019,312.926,1.7991850612769442,28,4,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
NCJ06,20.1,0.034623782,118.9782,OUT013,1549.3166,0.8740008607084618,26,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
NCA41,16.75,0.032586709,191.9162,OUT046,4040.7402,0.9990697465296993,16,8,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
NCB42,12.792854228644991,0.008519718,116.9492,OUT027,2780.3808,0.9942316609023342,28,5,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
FDE29,8.905,0.143010016,61.6878,OUT013,1029.9926,0.9288589882353236,26,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDU24,6.78,0.1208142668888889,94.012,OUT013,1211.756,1.0,26,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDM58,16.85,0.079624087,111.6544,OUT013,2125.2336,1.3456798255823463,26,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDE44,14.65,0.17138805,50.7692,OUT046,1034.6532,1.0278323469098614,16,8,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
DRH39,20.7,0.0804666275,78.467,OUT046,1607.9070000000002,1.0,16,8,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
FDU33,12.792854228644991,0.23585940800000002,46.1402,OUT019,45.9402,1.5315372005323058,28,4,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
FDW08,12.1,0.148612263,104.52799999999999,OUT049,1384.864,1.1443409430414113,14,9,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
NCT30,9.1,0.134393836,48.0718,OUT010,47.2718,1.464116663307759,15,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
NCI54,15.2,0.033599041,107.7912,OUT046,1091.912,0.9590984502696114,16,8,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
FDS16,15.15,0.066311153,145.776,OUT045,3954.8520000000003,1.1431675735700166,11,7,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
DRK39,12.792854228644991,0.04962392400000001,83.225,OUT027,1498.05,1.1668418241012413,28,5,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
FDP24,20.6,0.13893181,119.5756,OUT010,121.1756,1.5560143920863365,15,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
NCG18,15.3,0.0239712455,103.5332,OUT035,3383.5956,1.0,9,6,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
DRI59,12.792854228644991,0.040636926000000004,224.6088,OUT027,4474.1759999999995,1.1360831738414507,28,5,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
NCO06,19.25,0.107940533,35.5558,OUT013,305.6022,0.928858984667198,26,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
FDR15,9.3,0.03362713,156.1314,OUT017,620.5256,0.8796766100808358,6,2,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDE29,12.792854228644991,0.142436015,62.3878,OUT027,1514.695,0.9251308158805561,28,5,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
FDN49,17.25,0.125200788,41.648,OUT035,679.1160000000001,0.929456822417761,9,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDQ21,21.25,0.019407069,119.3756,OUT013,3271.7412,1.0261718451814097,26,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDE17,20.1,0.054445198,151.7366,OUT035,4836.3712,1.0245727963804794,9,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
NCI42,18.75,0.01040777,209.4954,OUT018,2500.7448,0.9260468991745741,4,3,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
FDZ21,17.6,0.039443715,95.84100000000001,OUT017,1641.1970000000001,0.934890983743562,6,2,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDX48,17.75,0.038042232999999995,154.2656,OUT018,3398.2432,0.8782920715359686,4,3,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
FDH26,19.25,0.034770109,141.9496,OUT045,988.0472,0.9241603489992773,11,7,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDD50,18.85,0.141862435,171.0132,OUT049,4396.9432,1.0006230377923346,14,9,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
FDL40,17.7,0.019438042,95.541,OUT010,96.541,1.9293159823374768,15,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
NCO02,12.792854228644991,0.073012871,67.5142,OUT027,2306.9970000000003,1.0227997472190578,28,5,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
FDF05,17.5,0.026848529,264.89099999999996,OUT013,4996.829000000001,0.9215224135701815,26,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
DRG25,10.5,0.019033838,185.62400000000002,OUT013,6897.688,0.9982383374234125,26,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
NCA41,16.75,0.032771033,192.3162,OUT017,2308.9944,1.0047209011755809,6,2,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
FDZ40,8.935,0.04026424,52.6298,OUT045,808.947,0.8765027598570292,11,7,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDT15,12.792854228644991,0.074729835,183.795,OUT019,549.285,1.5315371964571574,28,4,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
FDP46,15.35,0.074601506,90.98299999999999,OUT035,1348.245,1.16012888975662,9,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
DRG01,12.792854228644991,0.078576075,78.467,OUT019,229.701,1.7995045000750607,28,4,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
FDR23,15.85,0.081719458,178.037,OUT013,2646.555,0.9583003024678257,26,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDF09,6.215,0.012173543,36.4848,OUT045,447.4176,0.9315178904214081,11,7,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDK09,12.792854228644991,0.091318935,230.7352,OUT027,8474.3024,0.8704928823641588,28,5,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
DRJ11,9.5,0.085075063,189.0872,OUT035,3970.8312,1.1726367941737734,9,6,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
FDI32,17.7,0.17464455199999998,113.2834,OUT049,1727.751,1.0625433162656195,14,9,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
NCG42,19.2,0.041395775,129.731,OUT018,1298.31,1.041184159833017,4,3,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
FDA51,8.05,0.16467959699999998,112.1518,OUT046,1252.3698,0.9990697482469494,16,8,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
FDG57,14.7,0.121012632,49.4034,OUT010,194.4136,1.556014388856127,15,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
FDG34,11.5,0.037563325,109.5254,OUT035,1627.881,1.0365217462062253,9,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
NCI43,19.85,0.026115595,49.0376,OUT017,143.8128,1.0047208879522054,6,2,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
NCY53,20.0,0.05848134,113.3544,OUT046,2572.6512,1.0274967241532431,16,8,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
FDC33,8.96,0.068880971,195.3768,OUT013,2759.0752,1.1230181426229782,26,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
NCK29,5.615,0.125964559,124.773,OUT049,2956.152,1.3030750296997975,14,9,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
FDS50,17.0,0.055746931,220.0114,OUT017,2217.114,1.0047209004840465,6,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
NCJ30,5.82,0.080804019,171.479,OUT045,4074.696,0.9604458117311228,11,7,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
FDQ07,12.792854228644991,0.086983591,219.8456,OUT027,1547.3192,0.9178236839370925,28,5,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
FDI20,19.1,0.064547828,212.8586,OUT010,422.1172,1.464116672544879,15,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
NCM06,12.792854228644991,0.075361182,155.6656,OUT027,3243.7776,0.9251308226845464,28,5,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
FDL15,12.792854228644991,0.081651443,152.5682,OUT019,152.4682,1.531537195135629,28,4,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
NCL29,9.695,0.190711254,159.1604,OUT010,633.8416,1.543171262788592,15,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
FDB32,20.6,0.023585598,94.7778,OUT017,1314.2892,0.879676603199612,6,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDJ16,9.195,0.11506426300000001,58.6246,OUT049,868.8689999999999,1.0006230334675288,14,9,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
FDJ32,10.695,0.057909547,60.4536,OUT045,183.7608,1.039006354799888,11,7,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDO12,15.75,0.054920145999999996,195.8452,OUT035,4893.63,1.3308047746359317,9,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
NCB18,19.6,0.041291168999999996,86.9514,OUT046,1416.8224,0.8747287895856505,16,8,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
FDO37,12.792854228644991,0.021273161000000002,229.1326,OUT027,7393.0432,1.0321817868317735,28,5,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
FDV13,17.35,0.02758789,86.1856,OUT013,703.0848,0.9982383490632125,26,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDF52,9.3,0.11178154,182.3292,OUT010,182.4292,1.6053341603864217,15,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
FDY11,6.71,0.02960641,65.4142,OUT049,1516.0266,1.0006230444890656,14,9,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
FDL20,17.1,0.129140919,109.4886,OUT017,1667.829,1.033406839405823,6,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDS45,5.175,0.029555772999999997,105.9622,OUT045,1693.7952,0.8765027733373436,11,7,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
DRJ13,12.65,0.063146492,159.6578,OUT018,962.7468,0.9334195290313886,4,3,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
FDR37,16.5,0.066352552,181.2292,OUT049,4195.8716,1.0345310436606043,14,9,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
FDS23,12.792854228644991,0.246678647,129.7994,OUT019,385.4982,1.614810591527824,28,4,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
FDX13,7.725,0.047977607,249.5092,OUT018,2241.0828,0.9630054061239604,4,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDT49,7.0,0.15171264199999998,104.82799999999999,OUT045,1278.336,1.0390063576130093,11,7,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDY13,12.1,0.030174246000000002,76.667,OUT049,1531.34,0.9237238288885815,14,9,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
FDD47,7.6,0.23836644199999998,171.8448,OUT010,852.2239999999999,1.464116668341066,15,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
FDF20,12.85,0.055603753,195.6768,OUT010,394.1536,1.4641166723221817,15,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
FDS32,17.75,0.029648306,142.4838,OUT035,1264.3542,0.9585834874000806,9,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDJ44,12.792854228644991,0.105812357,175.0396,OUT027,4012.1108,0.9251308195641412,28,5,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
NCY30,20.25,0.02593166,182.5976,OUT013,3078.6592,0.9215224183657417,26,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
FDK33,12.792854228644991,0.019671473000000002,214.75599999999997,OUT019,213.05599999999998,1.5315372339389806,28,4,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
FDO31,6.76,0.028982682000000003,79.596,OUT046,1438.128,0.8747287889975459,16,8,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
FDG10,12.792854228644991,0.019153299,57.6588,OUT019,400.8116,1.5315372239656748,28,4,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
DRI49,14.15,0.184254826,82.4276,OUT018,1218.414,1.00313953626553,4,3,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
NCA05,20.75,0.025169702999999998,150.4734,OUT049,1187.7872,1.029094198705902,14,9,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
FDZ13,7.84,0.153494979,48.935,OUT046,798.96,1.0366184194540817,16,8,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
DRI25,19.6,0.034093202999999996,56.6614,OUT017,1492.0578,0.9348909975664192,6,2,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
NCA29,10.5,0.045655118,169.8106,OUT010,171.1106,1.6047756904433341,15,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
FDX43,5.655,0.142732848,167.95,OUT010,166.45,1.9284042938514816,15,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
FDZ08,12.5,0.110163385,83.6592,OUT049,1320.9472,1.1257009153076014,14,9,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
FDC58,10.195,0.041934387000000004,44.6428,OUT035,615.1992,1.3308047778716192,9,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
NCD54,12.792854228644991,0.028868467000000002,146.3786,OUT027,5056.751,0.9178236770585781,28,5,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
FDM24,6.135,0.07931236700000001,151.7366,OUT035,3325.0052,1.0367639536389102,9,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDS12,9.1,0.174085625,124.6362,OUT035,2390.8878,0.8745633877841505,9,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
NCN55,14.6,0.05973284400000001,241.2538,OUT018,5287.7836,1.0409182729392514,4,3,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
NCP06,20.7,0.039245805,151.4366,OUT046,1511.366,0.929632599693264,16,8,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
FDB41,19.0,0.097510482,48.1718,OUT045,709.077,0.876502763458608,11,7,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDJ16,9.195,0.114885647,59.6246,OUT046,1100.5674,0.9990697511617457,16,8,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
NCB18,12.792854228644991,0.072295507,89.7514,OUT019,88.5514,1.5315371994091744,28,4,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
FDH38,6.425,0.010436256,115.5808,OUT035,3749.7856,0.9221154819307193,9,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDE59,12.15,0.104257037,34.0532,OUT010,179.766,1.5560143913250142,15,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
NCF30,17.0,0.126440335,125.2362,OUT049,1384.1982,0.8760887641527055,14,9,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
FDE35,12.792854228644991,0.0414107354,59.8904,OUT027,1757.7120000000002,1.0,28,5,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
FDP49,12.792854228644991,0.12096585300000001,55.8614,OUT019,110.5228,1.8000222700312738,28,4,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
NCQ05,12.792854228644991,0.01821854,152.0708,OUT027,2106.5912,1.0,28,5,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
FDP49,9.0,0.069031467,55.0614,OUT013,442.0912,1.0272169777774307,26,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDT12,6.215,0.049823839,226.6062,OUT018,677.1186,1.0371328157504014,4,3,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
NCM06,7.475,0.126752975,154.2656,OUT010,308.9312,1.556014395308499,15,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
FDV23,11.0,0.10626789999999998,123.2046,OUT018,3237.1196,1.0289410438806683,4,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDA44,19.7,0.053305463,58.193000000000005,OUT049,848.895,0.9310779396517298,14,9,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
DRD27,18.75,0.023820082000000003,97.6042,OUT013,1488.0629999999999,1.1593826969796484,26,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
NCK53,11.6,0.037549969,101.2042,OUT013,2281.6966,0.9573363042482045,26,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
NCF19,13.0,0.03525175,48.0034,OUT018,923.4646,0.8782920551576903,4,3,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
